split,method,tag,lr,eff_b,mb,ga,alpha,beta1,beta2,gamma,epoch,checkpoint,checkpoint_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,summary_path,eval_path
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-13,13,5.86730162802883e-14,0.623649356504477,0.978710460960865,0.7524367100843284,0.5053201119239698,0.6137734199426531,0.46405622917632455,0.5567594999875605,-0.24192422901806115,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-13/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-26,26,5.86730162802883e-14,0.6201876554175331,0.9486209368705749,0.5025429655545492,0.5252627669312406,0.61429204092504,0.4513255850438348,0.5260155936687587,-0.1053942957949704,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-26/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-39,39,9.594235055800515e-10,0.6126389857958832,0.9056226035952568,0.3428122445802579,0.5516026145995745,0.6007394105256129,0.44560328280220773,0.5265735467381989,-0.011578437332450647,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-39/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-52,52,1.2940880677508261e-08,0.6147796226527766,0.8735019755363465,0.2735120714901804,0.5651932588656146,0.592624977659675,0.4480475664954869,0.5369357152385127,0.0412726120803939,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-52/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-65,65,1.4639479233432268e-07,0.6244568725441262,0.8527028647065162,0.23615326990864582,0.5749124100276833,0.6003258626657868,0.4487876096948946,0.5533469745751991,0.08002895163133744,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-65/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-78,78,1.4639479233432268e-07,0.6233055427378139,0.8349921031296254,0.21734472123173135,0.5772538314264851,0.597699012035457,0.44913827633785575,0.5500211928479956,0.09713727695192785,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-78/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-91,91,4.6128382074998843e-07,0.6230071312358573,0.82476238027215,0.20118598015816655,0.5777696554233759,0.5976943183881933,0.4498884371762969,0.5506712511793564,0.1100334123045197,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-91/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-104,104,4.6128382074998843e-07,0.6227281022150888,0.8222913862764836,0.19249735518731023,0.5777495959140664,0.5978579382754278,0.45013919879272424,0.5503867387219995,0.11533419276701258,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-104/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-117,117,4.6128382074998843e-07,0.6227724014480923,0.8210277189314366,0.1941339209000082,0.577116007554016,0.5979965603583218,0.450384236280391,0.5494798592818563,0.11519204281619064,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-117/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.01,6,1.0,a2,10,checkpoint-120,120,2.6127403909667314e-07,0.6230509764075456,0.8218539603054523,0.1950034861173995,0.5770412376627628,0.5967335157455462,0.450144747540525,0.5502400881697599,0.11462251447015874,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-120/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-13,13,5.86730162802883e-14,0.6221201068596214,0.992249339222908,0.9133787699339457,0.5038200173752765,0.6114669019589865,0.4643619779708751,0.551997122038337,-0.3306939477187469,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-13/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-26,26,1.108718722900174e-14,0.6251371084735563,0.9888468605279922,0.8503154116045676,0.5144204696001199,0.6249287249161916,0.45548339968227664,0.532458288613943,-0.2944440275927125,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-26/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-39,39,2.5656301025789152e-14,0.6182585814155356,0.9861125037074089,0.7953712875590427,0.5160482753513789,0.6076724358301863,0.45108930974189876,0.5314365357437271,-0.2724833142176646,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-39/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-52,52,4.734741877153768e-15,0.6151074063175966,0.9827698293328285,0.7700796851217675,0.5155088404618297,0.5926527447722981,0.45259242583250725,0.533476629308677,-0.2613173509096966,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-52/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-65,65,1.108718722900174e-14,0.6188360145947073,0.9819118827581406,0.7492512038809638,0.5128348301251424,0.5943072483199175,0.4551890071501281,0.5390920965933317,-0.2467455287248338,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-65/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-78,78,1.108718722900174e-14,0.6171957468445006,0.9784797480702401,0.726900856585059,0.5105529478570707,0.5922817564954502,0.4555641429671881,0.5410355654550313,-0.2354945554831378,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-78/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-91,91,4.734741877153768e-15,0.6183514672392088,0.9771077710390091,0.6993586245089193,0.5103343950214805,0.5951678241463246,0.4565815069010072,0.5423817278263953,-0.21988173053475069,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-91/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-104,104,1.108718722900174e-14,0.6188955635881472,0.9771186071634292,0.7025445476986261,0.5095786324976891,0.5955069184926797,0.45658194136886965,0.544469543553583,-0.22093601384286932,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-104/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-117,117,4.734741877153768e-15,0.6188810418585362,0.9772966852784157,0.697950585113592,0.509180227962519,0.5944719674431631,0.456678751286686,0.5433315380149389,-0.21874259333746288,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-117/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-120,120,4.734741877153768e-15,0.6183312887630869,0.9776062881946563,0.6959944680923154,0.5089697609003518,0.5950270669499508,0.45631739822095374,0.5413588935004219,-0.21846908938039422,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-120/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-13,13,2.5656301025789152e-14,0.6217713096121754,0.9930359271168708,0.919182154333768,0.5040103828635455,0.6145540093814204,0.46453042667214595,0.5521675006540346,-0.3343377311131184,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-13/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-26,26,2.5656301025789152e-14,0.6252386059732976,0.9904067847132683,0.8708662022151007,0.5155889925271793,0.6239839264943322,0.455593800675504,0.5354616826361656,-0.3053978874908612,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-26/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-39,39,1.108718722900174e-14,0.615397463941808,0.9879425120353699,0.822216409127858,0.5161673589583338,0.6025809355381511,0.4509879348667278,0.5304463545978197,-0.28968199663979477,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-39/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-52,52,4.734741877153768e-15,0.6143229564035793,0.9865715661644936,0.8122083645834178,0.5153497047962506,0.5912448349533155,0.45333109233307284,0.53337780529302,-0.2850670089703717,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-52/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-65,65,1.108718722900174e-14,0.6185631333992987,0.9856667602062226,0.7987573937958237,0.5119942257755347,0.5920225658058051,0.45550018660884106,0.5435691199412294,-0.2736489436017133,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-65/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-78,78,8.330858010549734e-16,0.6177880186507936,0.9846293190121651,0.8008831409314251,0.5098808924475572,0.5903882161038334,0.4560179002797176,0.5438154273831287,-0.27496821132100063,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-78/evals/TOFU_EVAL.json
forget05,SatImp,lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10,2e-5,16,8,2,0.1,6,1.0,a2,10,checkpoint-91,91,8.330858010549734e-16,0.6192950736172663,0.984600790143013,0.7997034484768113,0.5090571392435939,0.5932795220520481,0.45651781681004955,0.5456478697658133,-0.27285704569264496,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SatImp/lr2e-5_b16_mb8_ga2_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-91/evals/TOFU_EVAL.json
