split,method,tag,lr,eff_b,mb,ga,epoch,alpha,beta,delta,gamma,checkpoint,checkpoint_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,summary_path,eval_path
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,0,0.125,checkpoint-4,4,0.0012708143485281624,0.6167600405554119,0.9672770366072655,0.5757720148702834,0.5099352611803866,0.607449034105544,0.4676410176288336,0.5556683316304971,-0.1534936708348344,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,0,0.125,checkpoint-6,6,0.0012708143485281624,0.6164947092903766,0.9604152232408524,0.5292205713263586,0.5098240071350728,0.606663455010027,0.46767431410729005,0.5527063178364525,-0.12705237364470068,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,0,0.125,checkpoint-8,8,0.0012708143485281624,0.6180520827174814,0.958877132833004,0.49360418285536023,0.5086857044242452,0.6050315807456859,0.4672465109824412,0.5525888887331635,-0.10691776077817261,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,0,0.125,checkpoint-10,10,0.0012708143485281624,0.6181786194138362,0.9588081821799278,0.49254035306812616,0.5094561761984074,0.6036596775105472,0.4677615743447966,0.552561918063509,-0.1062248338616626,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,0,0.25,checkpoint-2,2,0.0012708143485281624,0.6174069484567254,0.9800647139549256,0.7693285897185664,0.5194976944395486,0.6011091168882038,0.4645749032801765,0.5488891942243914,-0.25601888903149245,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,0,0.25,checkpoint-4,4,0.0012708143485281624,0.6140121647477073,0.9331916987895965,0.3538060411217618,0.5088301982464696,0.6069533167039141,0.4668092801597868,0.5553547958502554,-0.028215890859443732,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,0,0.25,checkpoint-6,6,0.003018184077228396,0.615159311951011,0.9159699186682702,0.25270314946004657,0.5071903165391867,0.607762498528362,0.46639644208249154,0.5570407464969579,0.033840961964081095,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,0,0.25,checkpoint-8,8,0.003018184077228396,0.6151303000685513,0.9120243892073632,0.229079870361173,0.506467505460003,0.6053574386236295,0.46604661822480264,0.5564570459676754,0.047596354361511634,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,0,0.25,checkpoint-10,10,0.003018184077228396,0.6153258846064018,0.9107743903994561,0.22707006643960437,0.5079221389807149,0.6044641392979699,0.4656126362032155,0.5554859677578197,0.049421840264100014,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,1,0.125,checkpoint-2,2,0.0012708143485281624,0.6179719324324024,0.9800647139549256,0.7693285897185664,0.5182719892586259,0.6027074574725106,0.464657465594086,0.5487075682140793,-0.2554539050558154,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,1,0.125,checkpoint-4,4,0.0012708143485281624,0.6123041951258442,0.9292543485760689,0.32634625948183305,0.5084410996272796,0.6065550405162283,0.46650950445555767,0.5559920000649067,-0.014225294554578605,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,1,0.125,checkpoint-6,6,0.0012708143485281624,0.6097068804959516,0.8961758986115456,0.2176367809302787,0.5087256580081183,0.6090795478759917,0.46622497574698313,0.5546964939415266,0.0540713550735676,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,1,0.125,checkpoint-8,8,0.003018184077228396,0.6105821964714736,0.8863458439707756,0.174188864263612,0.5082960367341179,0.6055641754707185,0.46579918803202025,0.5546143529502345,0.08333302643150821,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,3.5,1,0.125,checkpoint-10,10,0.003018184077228396,0.6114343490075524,0.8840120077133179,0.174188864263612,0.5094700573657531,0.6071473536830915,0.4657472588632617,0.556501751146603,0.08535209709631593,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,1,0.25,checkpoint-2,2,0.003018184077228396,0.618411490834449,0.9697325333952904,0.6215857101028972,0.5198990892934577,0.60298956899576,0.46438706048432876,0.5491684515697217,-0.17422944683741637,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,1,0.25,checkpoint-4,4,0.003018184077228396,0.6051780686299932,0.8711204692721367,0.18982182994988653,0.5098962388379995,0.6056437998814652,0.46319115420787615,0.5569720401304965,0.07772510309621004,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,1,0.25,checkpoint-6,6,0.0012708143485281624,0.6003536166028438,0.8288265243172646,0.12281960010606638,0.520993011410283,0.6089591406792351,0.46072124527667496,0.5592880484262912,0.1258013687397065,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,1,0.25,checkpoint-8,8,0.006760732303569208,0.6019570030388014,0.8232540011405944,0.12177793343939972,0.5262442689579976,0.6083136395374786,0.4605412456821098,0.5609991525757634,0.13620176805237355,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,2e-5,32,8,4,10,1.0,3.5,1,0.25,checkpoint-10,10,0.006760732303569208,0.603163921564505,0.8220609858632087,0.11397436201082829,0.5296847591972182,0.6109425279248234,0.45995332264991773,0.5595699024081602,0.14190697993105575,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,0,0.125,checkpoint-2,2,0.003018184077228396,0.618169819299136,0.9887010022997856,0.869720936969651,0.5203456451810213,0.6028415262596423,0.46450316587415685,0.549767185345941,-0.30802296625835396,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,0,0.125,checkpoint-4,4,0.0012708143485281624,0.6173513854768303,0.9678584322333336,0.599609224172609,0.5112335345158786,0.6073341370385619,0.467504338180206,0.5549587141810524,-0.16511162837761278,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,0,0.125,checkpoint-6,6,0.0012708143485281624,0.6176538060697296,0.9630683988332749,0.5355818392377787,0.5105804734329034,0.6059481960067403,0.4675686533911804,0.5530921962088075,-0.130400498617269,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,0,0.125,checkpoint-8,8,0.0012708143485281624,0.6173270372220648,0.9624433979392052,0.5130818392377786,0.5105837550349474,0.6031479718545799,0.4675854451731486,0.5490981516301995,-0.11916476701789891,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,0,0.125,checkpoint-10,10,0.0012708143485281624,0.6177145907812988,0.9610535800457001,0.4979303240862635,0.5093734981048206,0.6035634368055302,0.4677481923293936,0.5506524509817845,-0.11050654693615486,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,4.5,0,0.25,checkpoint-2,2,0.0012708143485281624,0.6174917234940703,0.97960175126791,0.7633100712000479,0.5184983698295469,0.6014609709442827,0.46467025358694886,0.5507217165282405,-0.2526933733913805,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,4.5,0,0.25,checkpoint-4,4,0.0012708143485281624,0.6157769062641102,0.9358696937561035,0.36709686156018856,0.5078618149695424,0.6088616585654253,0.46611191252181455,0.55916838610082,-0.034435557045507686,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,4.5,0,0.25,checkpoint-6,6,0.0012708143485281624,0.6159721494035945,0.9182215884327889,0.25270314946004657,0.5080784138026292,0.6096989555461507,0.4661441884752604,0.557942853262749,0.03178059480570489,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,4.5,0,0.25,checkpoint-8,8,0.0012708143485281624,0.6156166400611653,0.9163898274302482,0.23451687495024265,0.5088370353902277,0.6059401353385628,0.46619729473564403,0.555805988620344,0.04143410321944807,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10,2e-5,32,8,4,10,1.0,4.5,0,0.25,checkpoint-10,10,0.0012708143485281624,0.6176092715865349,0.914165960252285,0.22550756643960437,0.5088226044120117,0.6055435528589658,0.4662673850955637,0.5560285907613025,0.04904332258911835,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.25_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,1,0.125,checkpoint-2,2,0.0012708143485281624,0.6179681393939411,0.9800647139549256,0.7693285897185664,0.5177911630330736,0.603175844472838,0.46451810197485016,0.5487102258948294,-0.2554576980942767,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,1,0.125,checkpoint-4,4,0.0012708143485281624,0.6110329028850924,0.9236381247639656,0.31922820392627754,0.5099463428508979,0.6055801736444916,0.46602601530014065,0.5571434992673464,-0.009129447111501016,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,1,0.125,checkpoint-6,6,0.003018184077228396,0.6086843357410803,0.8914308801293374,0.20413678093027868,0.5094208217266718,0.6086723502552678,0.46580101143724034,0.5570539851727523,0.06391868928850068,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,1,0.125,checkpoint-8,8,0.003018184077228396,0.6099845654323228,0.8819554924964905,0.174188864263612,0.5099901988479291,0.6078160144636084,0.46516604078093976,0.5561987372289836,0.08493057112949999,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10,2e-5,32,8,4,10,1.0,4.5,1,0.125,checkpoint-10,10,0.003018184077228396,0.6107555635411086,0.8808699786663056,0.174188864263612,0.5110029307054689,0.6063088588116219,0.46513191696638256,0.5559819057479247,0.08624432615337825,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.125_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,10,1.0,4.5,1,0.25,checkpoint-2,2,0.0012708143485281624,0.6188033173997525,0.9687793746590614,0.6067708952880825,0.5185032999950672,0.6012446353254366,0.4641144094880184,0.5502502777683387,-0.1677010032252913,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SimNPO,lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10,2e-5,32,8,4,10,1.0,4.5,1,0.25,checkpoint-4,4,0.003018184077228396,0.6051252183085651,0.8685365080833435,0.18065516328321984,0.5097534693652254,0.6064354499525284,0.4636741946067929,0.5578188444016823,0.0835475667025119,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SimNPO/lr2e-5_b32_mb8_ga4_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-4/evals/TOFU_EVAL.json
