split,method,tag,lr,eff_b,mb,ga,alpha,beta1,beta2,gamma,epoch,checkpoint,checkpoint_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,summary_path,eval_path
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-6,6,0.02860307028023343,0.5655560444170205,0.9106944933533668,0.3005403695194634,0.5901090484515212,0.5926278468436581,0.42507765332410935,0.541016265228129,-0.0114583167391612,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-9,9,0.02860307028023343,0.5587430495832426,0.9117935374379158,0.27291918918861724,0.6236859138857792,0.6040233893335963,0.4008476564976236,0.542800891113545,-0.0050102434497904524,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-9/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-9/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-12,12,0.02860307028023343,0.5592447494091187,0.906852163374424,0.27682231926724576,0.622273494876301,0.6012981721094374,0.4001508395995488,0.5437473571629443,-0.0039894216314826925,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-12/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-12/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-15,15,0.01430154804770646,0.5563382527692288,0.9144948482513428,0.30849291334119594,0.6147630064355744,0.580814339572193,0.4042764509012332,0.5326497141496408,-0.04085407997933413,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-15/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-15/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-18,18,0.01430154804770646,0.557839290089904,0.9189944967627526,0.31090662443660955,0.612333197123011,0.5758610582902448,0.4053689170517187,0.5294434326731092,-0.042809722462070654,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-18/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-18/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-20,20,0.01430154804770646,0.5581956539484558,0.9197515651583672,0.3262661015607926,0.6114164896993882,0.5766654016118509,0.4057596495449958,0.5288185412112826,-0.05051163136341763,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-20/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-20/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-3,3,0.0005039436209702519,0.542116126311946,0.915852527320385,0.321821658501858,0.4810536033429463,0.5798648285747527,0.47083999791347525,0.5703700108110271,-0.07621702297820529,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-3/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-3/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-6,6,0.02860307028023343,0.5668433704997772,0.9100560620427132,0.28843499619401025,0.5891416516103135,0.5963952166726676,0.42647417841743535,0.5461326733553661,-0.0037990883383510754,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-9,9,0.02860307028023343,0.5574187770279259,0.9074002847075462,0.2675714474496453,0.6239577714931877,0.6070430271750082,0.40119110067671676,0.5425737405238094,-0.0014640187704364205,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-9/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-9/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-12,12,0.01430154804770646,0.5583770942291374,0.9097389817237854,0.2937021182735692,0.6232374898559934,0.6001867259323723,0.39995554675671763,0.5411103505143219,-0.02904190772183346,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-12/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-12/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-15,15,0.01430154804770646,0.5555605935037593,0.9174326851963996,0.31474381505056004,0.614557970831397,0.5784972907586529,0.4039989306321242,0.5290039524063688,-0.04622610857201409,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-15/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-15/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-18,18,0.01430154804770646,0.5579278759045717,0.9189074069261551,0.30593254054075614,0.6129698978855482,0.575240859327045,0.40500773794790956,0.5282958915427483,-0.040190549781177476,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-18/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-18/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10,6e-5,16,8,2,1.0,6,1.0,a2,10,checkpoint-20,20,0.01430154804770646,0.5570563308395218,0.9194148749113082,0.3201909214887638,0.6110456386213468,0.5746558133309718,0.40546241184171067,0.5268966000544408,-0.04844501931280781,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-20/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b16_mb8_ga2_a1.0_b16.0_b21.0_g0.1_e10/checkpoint-20/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,5.0,1.0,a4,10,checkpoint-2,2,0.003018184077228396,0.5169810905825668,0.8405687049031257,0.17960182654317297,0.5041196672585901,0.5217066783340291,0.4742233977311385,0.5257057772549292,0.009914008936645874,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,5.0,1.0,a4,10,checkpoint-4,4,0.054141077480362725,0.5558667194413575,0.8413947761058808,0.1517299800721393,0.6055810859073182,0.5776586210060534,0.4321777568477433,0.5265314371827856,0.1134454188327101,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,5.0,1.0,a4,10,checkpoint-6,6,0.054141077480362725,0.5704721774681148,0.7690687716007233,0.11730228427082268,0.6574599173259367,0.6083441961382579,0.41678203848870427,0.565134740908153,0.18142772701270454,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,5.0,1.0,a4,10,checkpoint-8,8,0.054141077480362725,0.577852584144143,0.735329607129097,0.08910612626216467,0.6718951204812293,0.6274679362820047,0.41234292166517256,0.5811843140960471,0.2197757949288748,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,5.0,1.0,a4,10,checkpoint-10,10,0.054141077480362725,0.580562664160381,0.726312230527401,0.08910612626216467,0.6729897748195508,0.6349011576420884,0.41251270842906235,0.5859231619150023,0.22699456324596087,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b15.0_b21.0_g0.1_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,6.0,1.0,a4,10,checkpoint-2,2,0.0012708143485281624,0.5125632637692102,0.846616630256176,0.19081241360406548,0.4968136295854828,0.5220062502330711,0.47635307300858243,0.5240436000912504,-0.004880443812382312,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,6.0,1.0,a4,10,checkpoint-4,4,0.02860307028023343,0.5598088488825748,0.862145385146141,0.16080264963363994,0.5899067451153304,0.5845011637129751,0.43301238299600386,0.528629898196409,0.07693790177291773,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,6.0,1.0,a4,10,checkpoint-6,6,0.054141077480362725,0.5730606669958981,0.7975218951702118,0.13075601587341973,0.6385693299011406,0.6122553695214963,0.4160388336273999,0.5631592402844325,0.163062788954445,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,6.0,1.0,a4,10,checkpoint-8,8,0.054141077480362725,0.5813462254406728,0.7793633863329887,0.12696249355234132,0.6544516715411736,0.6373319500250184,0.41248808933832676,0.583944376878135,0.18232436297837046,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.01,6.0,1.0,a4,10,checkpoint-10,10,0.054141077480362725,0.5835254722403435,0.7759547591209411,0.10352499355234132,0.6578273694812009,0.6429416201186346,0.41369699577872554,0.5874583417048564,0.1979266733840649,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.01_b16.0_b21.0_g0.1_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,5.0,1.0,a4,10,checkpoint-2,2,0.0005039436209702519,0.5039947937098306,0.875349335372448,0.23656203838453532,0.4795925466244312,0.5266865523309998,0.4827007552757566,0.5252079657055946,-0.05145694954769078,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,5.0,1.0,a4,10,checkpoint-4,4,0.003018184077228396,0.5748137186183956,0.9061737269163131,0.283996268799058,0.534624364667373,0.6450528817291041,0.4538802024687598,0.5411974923846969,-0.017253095162061555,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,5.0,1.0,a4,10,checkpoint-6,6,0.01430154804770646,0.5634127978698771,0.9015328705310821,0.2426352400037311,0.5687929333486847,0.6019149673477779,0.43176078540797813,0.536946436253008,0.005630290650176922,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,5.0,1.0,a4,10,checkpoint-8,8,0.01430154804770646,0.5658463358961541,0.896546271443367,0.2339832426194115,0.5819156750789076,0.5927115985133897,0.42504883757049966,0.5450524220108323,0.01488312691247129,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,5.0,1.0,a4,10,checkpoint-10,10,0.01430154804770646,0.5678728362957077,0.8971914291381836,0.2358125109120944,0.5822228645946992,0.5954416428057784,0.42452866566309333,0.5456605193542936,0.015672414318275166,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b15.0_b21.0_g0.1_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,6.0,1.0,a4,10,checkpoint-2,2,0.0005039436209702519,0.5028117976504939,0.8778693452477455,0.23836802393665094,0.4758751551463777,0.5238316002488648,0.4824594332966086,0.5280994357954609,-0.05480294332073406,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,6.0,1.0,a4,10,checkpoint-4,4,0.0012708143485281624,0.5688819904141363,0.9121861711144448,0.30017930451334374,0.5321368163817433,0.6260319136279664,0.45457067236865856,0.5367568545462543,-0.03602993305122976,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,6.0,1.0,a4,10,checkpoint-6,6,0.01430154804770646,0.559936929947626,0.9066480085253715,0.23972278796327068,0.5679424661179309,0.6011810610717977,0.4346517389750112,0.5397841011356626,0.0010530797510113488,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,6.0,1.0,a4,10,checkpoint-8,8,0.01430154804770646,0.5620237129643473,0.9010488033294678,0.23557898730026255,0.5790603787844337,0.584291346711844,0.42703944853839004,0.5445076809848998,0.00801136569718855,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10,6e-5,32,8,4,0.1,6.0,1.0,a4,10,checkpoint-10,10,0.01430154804770646,0.5630597184393366,0.903967709839344,0.24722707673842495,0.5799584860743929,0.5796527007130765,0.4265497611780665,0.5435584344103556,0.0017638731981585026,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-10/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a0.1_b16.0_b21.0_g0.1_e10/checkpoint-10/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,1.0,5.0,1.0,a4,10,checkpoint-2,2,0.0012708143485281624,0.5077983895416961,0.8902253270149231,0.2440047621487194,0.47831338423120295,0.5349685909781882,0.4794183218880454,0.5301258805294653,-0.05804584069159699,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-2/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,1.0,5.0,1.0,a4,10,checkpoint-4,4,0.003018184077228396,0.5444720637120991,0.9043406829237938,0.26921380522163385,0.5165214054975031,0.6263267688109465,0.4615310305199649,0.4987786198034043,-0.03928699628338628,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-4/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,1.0,5.0,1.0,a4,10,checkpoint-6,6,0.003018184077228396,0.5159165179558105,0.9093080028891564,0.23782921702818305,0.5526525933740427,0.5048412092736495,0.44355497173430025,0.4520178698149985,-0.054633907925630776,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-6/evals/TOFU_EVAL.json
forget01,SatImp,lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10,6e-5,32,8,4,1.0,5.0,1.0,a4,10,checkpoint-8,8,0.006760732303569208,0.5084505518874971,0.9133139982819557,0.24422201171915886,0.5661249510216998,0.45338221698473286,0.43672807163216887,0.45139980782842754,-0.06355672080949096,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/SatImp/lr6e-5_b32_mb8_ga4_a1.0_b15.0_b21.0_g0.1_e10/checkpoint-8/evals/TOFU_EVAL.json
