split,lr,eff_b,mb,ga,epoch,checkpoint,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,path
forget05,1e-4,8,4,2,10,checkpoint-75,0.000648608042418048,0.4056540240007633,0.5092884691804648,0.045815862713902034,0.7326116799810619,0.4704959882928679,0.27010174197455333,0.5111857663371053,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b8_mb4_ga2_e10/checkpoint-75/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-104,2.8873674273022313e-11,0.5640457252841692,0.9226588171720504,0.3793986302466887,0.5459521080160495,0.57084412334901,0.4559880814630483,0.5317467918899572,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-117,2.8873674273022313e-11,0.5646966767314555,0.9223720476031303,0.3735695629876011,0.5454975212488398,0.5715788207616815,0.4552608069790117,0.5313624919549749,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-120,6.5689645859369454e-12,0.563760031397328,0.9221331766247749,0.3703918261189168,0.5455966620229616,0.5696948241567217,0.45584768521325186,0.5309767535942296,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-13,5.86730162802883e-14,0.6298494667275942,0.9901877841353417,0.8750706100613709,0.5186522575120083,0.6179508257418658,0.45736055943385323,0.5543274155880826,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-26,2.9623487356936016e-13,0.6129073995221646,0.9695499470829964,0.653953332469134,0.529645135775695,0.6077660948128824,0.4612196474791673,0.5468337592440041,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-39,2.9623487356936016e-13,0.57292712221992,0.9600138369202614,0.5437772948688779,0.5367203239344829,0.6007942184067708,0.4593130675980723,0.5348993322077678,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-52,6.540866008411473e-13,0.5570689570062034,0.9472659027576447,0.4604292362815039,0.5375517342146755,0.5847649975917457,0.46127637791848547,0.5310610220602479,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-65,6.540866008411473e-13,0.5599825644055447,0.9348449847102165,0.4187716747395702,0.5393124835503363,0.5794893618300128,0.45663643584678154,0.5280222290627973,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-78,1.4275699621532978e-12,0.5593145935786307,0.9288266459107399,0.39416215528005927,0.5409542636102972,0.5743873752480407,0.4579726145494141,0.5296253379649422,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json
forget05,1e-5,16,4,4,10,checkpoint-91,5.951062636424447e-11,0.5627805176451574,0.925177119076252,0.3863206706670884,0.5465009304647515,0.57163543261514,0.4548341014777845,0.5298355286351999,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-14,1.3261055712130201e-13,0.6248706811668601,0.9747956219315529,0.7092874643337188,0.5234769242440807,0.6154766443878659,0.45720722582992906,0.5516099579913386,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-14/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-21,6.540866008411473e-13,0.6182971212874827,0.9588054201006889,0.5945315860697107,0.5275774707399763,0.6112866993458015,0.4618069008647925,0.5498166160379748,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-21/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-28,1.4275699621532978e-12,0.6012798903435227,0.9498881760239601,0.5106973035305068,0.5288418757737439,0.6053795307709382,0.46341258082929565,0.5468514568016147,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-28/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-35,1.4275699621532978e-12,0.5858501437276746,0.9443987089395524,0.45579236260649514,0.5333867959392791,0.6015241508771291,0.46211131788602544,0.5415394637572848,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-35/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-42,1.4275699621532978e-12,0.5766203545204056,0.9402800863981247,0.42336421479076775,0.5356033316149896,0.6005126988795922,0.4619066622068808,0.5374483584595724,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-42/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-49,3.0799540915748314e-12,0.5724634102183248,0.936345494389534,0.40601180628264744,0.5353400365453423,0.5962210480587461,0.4625016810824246,0.5386400868680219,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-49/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-56,6.5689645859369454e-12,0.5712064025015248,0.9354241013526916,0.4061007480854118,0.5356418702593685,0.5934118981868044,0.4628835832288542,0.5382152984248639,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-56/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-60,3.0799540915748314e-12,0.5716347738665177,0.9353792637586593,0.4094404086321974,0.5358638636958362,0.5967986008069787,0.46328458835743275,0.5373144408021645,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-60/evals/TOFU_SUMMARY.json
forget05,1e-5,32,8,4,10,checkpoint-7,5.86730162802883e-14,0.6297635976706015,0.9904701283574104,0.8789146643021724,0.5161893981569476,0.6177234609541918,0.4579541049636451,0.5534104875780276,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-7/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-100,9.594235055800515e-10,0.5504100004840116,0.921222904920578,0.3722575100457574,0.561586483639715,0.5536079152432644,0.45240462596026376,0.5190865412548928,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_SUMMARY.json
forget05,1e-5,8,4,2,10,checkpoint-125,1.8694649189611297e-09,0.5606083633738315,0.913817917406559,0.33880915668800987,0.5642232370067538,0.5493108574618968,0.45521899424710754,0.5204438969814137,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-125/evals/TOFU_SUMMARY.json
