split,num_forget_samples,model,method,controller_family,monitoring_signal,run_name,is_baseline,is_old_copy,learning_rate,per_device_train_batch_size,gradient_accumulation_steps,effective_batch_size_single_gpu,epochs_configured,beta,alpha,gamma,retain_loss_type,sampling_policy,retain_policy_after_stop,forget_loss_denominator,rebound_semantics,moving_average_window,criterion_threshold,stop_ratio_threshold,absolute_nll_gain_threshold,second_difference_tau,second_difference_window,warm_up_epochs,stop_patience,rebound_ratio_threshold,rebound_delta,reactivation_patience,stability_checks,forced_control,forget_quality,model_utility,forget_truth_ratio,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,privleak,final_active_samples,final_stopped_samples,stop_events,reactivation_events,saved_forget_instances,saved_forget_instances_pct_of_10epoch_budget,trajectory_final_epoch,trainer_completed_epoch,global_step,train_runtime_seconds,train_runtime_minutes,summary_json,trajectory_file,trainer_state_json,run_directory
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOLossIrreversible,npo_loss_second_difference,per_sample_npo_loss_second_difference,lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau3e-5_stable2,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,none_irreversible,,3e-5,,,3e-5,,,,,,,2,,0.0004368337392,0.6259921494,0.6098227931,0.7056762606,0.08819430651,0.06266432822,0.3856621551,4.649811989,187,213,213,0,352,8.8,10,10,458,2831.0415,47.184025,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau3e-5_stable2/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau3e-5_stable2/ies_npo_loss_irreversible_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau3e-5_stable2/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau3e-5_stable2
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOLossIrreversible,npo_loss_second_difference,per_sample_npo_loss_second_difference,lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau5e-5_stable2,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,none_irreversible,,5e-5,,,5e-5,,,,,,,2,,0.0005832940307,0.6280707412,0.6092012057,0.7047418958,0.08859918162,0.06234774739,0.3861064473,4.835784088,135,265,265,0,417,10.425,10,10,450,2778.7118,46.31186333,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau5e-5_stable2/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau5e-5_stable2/ies_npo_loss_irreversible_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau5e-5_stable2/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau5e-5_stable2
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOLossIrreversible,npo_loss_second_difference,per_sample_npo_loss_second_difference,lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau7e-5_stable2,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,none_irreversible,,7e-5,,,7e-5,,,,,,,2,,0.0005832940307,0.6261239651,0.6099012244,0.7056518643,0.08799352677,0.06214004755,0.3867750455,5.204161698,124,276,276,0,455,11.375,10,10,445,2757.3223,45.95537167,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau7e-5_stable2/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau7e-5_stable2/ies_npo_loss_irreversible_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau7e-5_stable2/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr2e-5_b4_ga2_e10_ies_npoloss_irreversible_tau7e-5_stable2
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOLossIrreversible,absolute_normalized_nll_gain,normalized_nll_minus_initial,lr5e-5_b4_ga2_e10_ies_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,gain_threshold_minus_delta,,1.8,,1.8,,,2,1,,0.2,2,,,0.06521994354,0.5735887226,0.6772675262,0.477630738,0.04854790319,0.02483666107,0.2575352538,59.74340944,2,398,418,20,2770,69.25,10,10,500,2988.5641,49.80940167,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge1.8_warm2_patience1_rebounddelta0.2_rpat2
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOLossIrreversible,absolute_normalized_nll_gain,normalized_nll_minus_initial,lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,gain_threshold_minus_delta,,2.0,,2,,,2,1,,0.2,2,,,0.1111488462,0.5938062265,0.6848036004,0.475356367,0.04760298373,0.02382581674,0.2587395808,60.25597912,1,399,421,22,2761,69.025,10,10,500,2977.5492,49.62582,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.0_warm2_patience1_rebounddelta0.2_rpat2
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOLossIrreversible,absolute_normalized_nll_gain,normalized_nll_minus_initial,lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,gain_threshold_minus_delta,,2.2,,2.2,,,2,1,,0.2,2,,,0.1546129196,0.57464898,0.6805706372,0.4744592292,0.04705669522,0.02539717395,0.2508637832,59.59972689,8,392,409,17,2734,68.35,10,10,500,2964.3985,49.40664167,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga2_e10_ies_normnll_gain_ge2.2_warm2_patience1_rebounddelta0.2_rpat2
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatio,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.15,0.15,,,,,,0.1,,,,,0.002970877043,0.6323861547,0.6124965365,0.6859155008,0.07257976669,0.07573579669,0.3739345537,-1.751194807,9,391,458,67,1590,39.75,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatio,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.2,0.2,,,,,,0.1,,,,,0.004907932357,0.6312198934,0.6118592357,0.6819500084,0.07277148508,0.07627611846,0.3680498116,-1.252381971,8,392,462,70,1614,40.35,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatio,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.15,0.15,,,,,,0.1,,,,,0.007945212856,0.5753839987,0.6568291323,0.5574746132,0.05218197875,0.03815465447,0.289127939,56.54876544,0,400,438,38,2311,57.775,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_fullretain_fixed_forget_denom
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatio,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,full_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.2,0.2,,,,,,0.1,,,,,0.01003251398,0.5732109689,0.6583324853,0.5568357464,0.05341464107,0.03902665135,0.2836739459,56.19006857,0,400,440,40,2329,58.225,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatio/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.20_rebound0.1_fullretain_fixed_forget_denom
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.05,0.05,,,,,,0.1,,,,,0.0003254839625,0.6290118857,0.6059918898,0.7208432845,0.07487989605,0.07271464467,0.3952461836,-2.540939337,27,373,425,52,1321,33.025,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.15,0.15,,,,,,0.1,,,,,0.002293885154,0.6308177536,0.6113503435,0.7317328413,0.08339800159,0.07717485189,0.4208993218,-7.362457072,2,398,463,65,1628,40.7,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.1,0.1,,,,,,0.1,,,,,0.002293885154,0.6251800272,0.6114833094,0.7300777246,0.0800124988,0.07688505411,0.4106198537,-6.343431872,4,396,434,38,1536,38.4,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,4,16,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.05,0.05,,,,,,0.1,,,,,1.652551353e-08,0.5909752007,0.6270298358,0.8426373605,0.1613553191,0.2057394028,0.5008225763,-77.0607237,34,366,534,168,1080,27,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,4,16,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.15,0.15,,,,,,0.1,,,,,2.061070746e-07,0.5951399385,0.6260963791,0.8223866423,0.1550181883,0.1777699852,0.4581148928,-63.80524389,25,375,526,151,1450,36.25,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,4,16,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.1,0.1,,,,,,0.1,,,,,5.974773348e-08,0.592697164,0.627108714,0.8304772288,0.1586439473,0.1916038513,0.4613397249,-66.44859526,40,360,502,142,1342,33.55,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga4_e10_marginalratio_ma2_stop0.1_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.05,0.05,,,,,,0.1,,,,,0.01260422744,0.5535524901,0.6771026589,0.5567024074,0.04949040622,0.04156647127,0.2912930326,57.37417585,0,400,462,62,1980,49.5,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.05_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget10,400,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,2,0.15,0.15,,,,,,0.1,,,,,0.007945212856,0.53898864,0.6836374915,0.5459335051,0.04910852336,0.03720260184,0.2802931783,57.93463971,0,400,452,52,2212,55.3,10,,,,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,,/unlearning/experment_data/checkpoints/tofu/forget10/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma2_stop0.15_rebound0.1_dropstopped_fixed_baseline_denoms_no_retain_recovery
