split,num_forget_samples,model,method,controller_family,monitoring_signal,run_name,is_baseline,is_old_copy,learning_rate,per_device_train_batch_size,gradient_accumulation_steps,effective_batch_size_single_gpu,epochs_configured,beta,alpha,gamma,retain_loss_type,sampling_policy,retain_policy_after_stop,forget_loss_denominator,rebound_semantics,moving_average_window,criterion_threshold,stop_ratio_threshold,absolute_nll_gain_threshold,second_difference_tau,second_difference_window,warm_up_epochs,stop_patience,rebound_ratio_threshold,rebound_delta,reactivation_patience,stability_checks,forced_control,forget_quality,model_utility,forget_truth_ratio,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,privleak,final_active_samples,final_stopped_samples,stop_events,reactivation_events,saved_forget_instances,saved_forget_instances_pct_of_10epoch_budget,trajectory_final_epoch,trainer_completed_epoch,global_step,train_runtime_seconds,train_runtime_minutes,summary_json,trajectory_file,trainer_state_json,run_directory
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr1e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery,False,False,1e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,actual_active_mean,cumulative_progress_loss_ratio,3,0.2,0.2,,,,,,0.2,,,,,0.01430154805,0.6114362385,0.5696242,0.8163869336,0.1178352591,0.1447509766,0.408942775,-36.14609571,0,40,40,0,88,22,10,10,50,286.547,4.775783333,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr1e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr1e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr1e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr1e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,3,0.05,0.05,,,,,,0.2,,,,,0.5786001417,0.6176505913,0.683936648,0.7418276802,0.078479688,0.07032394409,0.3121717852,57.9345088,3,37,37,0,148,37,10,10,50,264.6971,4.411618333,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,actual_active_mean,cumulative_progress_loss_ratio,3,0.05,0.05,,,,,,0.2,,,,,0.4045874057,0.6178006503,0.680282541,0.7433142215,0.078479688,0.0698928833,0.3137950933,57.9345088,3,37,37,0,147,36.75,10,10,50,264.3664,4.406106667,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,3,0.1,0.1,,,,,,0.2,,,,,0.4045874057,0.6154769385,0.6817405863,0.7424420819,0.078479688,0.07049713135,0.3087327447,57.68261964,3,37,38,1,152,38,10,10,50,258.7338,4.31223,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,actual_active_mean,cumulative_progress_loss_ratio,3,0.1,0.1,,,,,,0.2,,,,,0.4045874057,0.6155720332,0.6818805068,0.7426661298,0.078479688,0.07024612427,0.3032310407,58.18639797,3,37,38,1,151,37.75,10,10,50,263.6911,4.394851667,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,fixed_original_batch,cumulative_progress_loss_ratio,3,0.2,0.2,,,,,,0.2,,,,,0.4045874057,0.6128053625,0.6818959462,0.7432673588,0.09676672503,0.07372894287,0.3211662319,50.37783374,0,40,40,0,182,45.5,10,10,50,208.0085,3.466808333,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_fixed_baseline_denoms_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery,False,False,2e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,actual_active_mean,cumulative_progress_loss_ratio,3,0.2,0.2,,,,,,0.2,,,,,0.4045874057,0.6123570504,0.6815566023,0.7434988409,0.097229688,0.07332611084,0.3197814764,50.88161208,0,40,40,0,182,45.5,10,10,50,206.4792,3.44132,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr2e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,actual_active_mean,cumulative_progress_loss_ratio,3,0.05,0.05,,,,,,0.2,,,,,0.0970748438,0.5467613729,0.6793654205,0.5417244114,0.04903077031,0.02269849777,0.1575877629,99.37027706,0,40,40,0,104,26,10,10,50,286.7258,4.778763333,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.05_rebound0.2_dropstopped_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,actual_active_mean,cumulative_progress_loss_ratio,3,0.1,0.1,,,,,,0.2,,,,,0.0970748438,0.5485622383,0.6788372835,0.5436456658,0.04703077031,0.02280683517,0.1504693208,99.8740554,0,40,40,0,137,34.25,10,10,50,255.2912,4.254853333,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.1_rebound0.2_dropstopped_no_retain_recovery
forget01,40,Llama-2-7b-chat-hf,SampleEarlyStopNPOMarginalRatioDropStopped,marginal_nll_gain_ratio,normalized_nll_epoch_gain_ma,lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery,False,False,5e-5,4,2,8,10,0.1,1,1,NLL,forget_anchor_random_retain,drop_paired_retain,actual_active_mean,cumulative_progress_loss_ratio,3,0.2,0.2,,,,,,0.2,,,,,0.05414107748,0.5332585858,0.6863809605,0.5304841302,0.04862431821,0.02375297546,0.1670403119,99.24433247,0,40,40,0,185,46.25,10,10,50,218.03,3.633833333,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/eval/TOFU_SUMMARY.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/ies_nll_gain_history.jsonl,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery/trainer_state.json,/unlearning/experment_data/checkpoints/tofu/forget01/Llama-2-7b-chat-hf/SampleEarlyStopNPOMarginalRatioDropStopped/lr5e-5_b4_ga2_e10_marginalratio_ma3_stop0.2_rebound0.2_dropstopped_no_retain_recovery
