split,model,method_family,trainer,variant,learning_rate,batch_size,gradient_accumulation_steps,effective_batch_size,epochs,alpha,beta,gamma,delta,gain_threshold,warm_up,patience,rebound_delta,reactivation_patience,extraction_strength,forget_knowmem_ROUGE,forget_verbmem_ROUGE,retain_knowmem_ROUGE,privleak,retrain_extraction_strength,retrain_forget_knowmem_ROUGE,retrain_forget_verbmem_ROUGE,retrain_retain_knowmem_ROUGE,retrain_privleak,abs_error_extraction_strength,abs_error_forget_knowmem_ROUGE,abs_error_forget_verbmem_ROUGE,abs_error_retain_knowmem_ROUGE,abs_privleak,train_runtime_seconds,final_epoch,global_step,final_active_samples,final_stopped_samples,cumulative_saved_forget_instances,total_stop_events,total_reactivation_events,run_name,result_dir,summary_path
Books,Llama-2-7b-hf,NPO,SampleEarlyStopNPOLossIrreversible,nll_gain_early_stop,5e-05,4,8,32,10,1,,,,1.0,2,1,0.1,2,0.06658730158730158,0.3612990593378524,0.22027054758195877,0.6672709507325607,-57.211538450959395,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.05587301587301588,0.05841367524434815,0.07581105399546609,0.02010700682186728,57.211538450959395,7133.3716,9.97841726618705,170,,,,,,lr5e-5_b4_ga8_alpha1_e10_ies_normnll_gain_ge1.0_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga8_alpha1_e10_ies_normnll_gain_ge1.0_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopNPOLossIrreversible/lr5e-5_b4_ga8_alpha1_e10_ies_normnll_gain_ge1.0_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,SimNPO,SimNPO,baseline,1e-05,8,4,32,10,1,4.5,0.125,0.0,,,,,,0.15420634920634918,0.32477272934600526,0.27336456500780654,0.5887236923560453,-58.2285502850909,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.14349206349206348,0.021887345252501023,0.12890507142131385,0.09865426519838272,58.2285502850909,8534.3324,9.971428571428572,170,,,,,,lr1e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SimNPO/lr1e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SimNPO/lr1e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,SimNPO,SimNPO,baseline,2e-05,8,4,32,10,1,4.5,0.125,0.0,,,,,,0.11865079365079366,0.30862713495554567,0.24573918955139307,0.5610107750244133,-57.562869811841175,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.10793650793650796,0.005741750862041428,0.10127969596490038,0.12636718253001467,57.562869811841175,8529.0512,9.971428571428572,170,,,,,,lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SimNPO/lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SimNPO/lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,SimNPO,SimNPO,baseline,5e-05,8,4,32,10,1,4.5,0.125,0.0,,,,,,0.13373015873015873,0.33985546310951853,0.2519319430624932,0.5740868553088431,-52.866124250579496,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.12301587301587302,0.03697007901601429,0.10747244947600054,0.11329110224558492,52.866124250579496,8485.1568,9.971428571428572,170,,,,,,lr5e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SimNPO/lr5e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SimNPO/lr5e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,SimNPO,SampleEarlyStopSimNPOIrreversible,nll_gain_early_stop,2e-05,8,4,32,10,1,4.5,0.125,0.0,1.0,2,1,0.1,2,0.15047619047619049,0.2912673977510638,0.2695544838304209,0.5769025696525697,-57.4704141905565,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.13976190476190478,0.011617986342440434,0.12509499024392823,0.11047538790185829,57.4704141905565,6157.5126,9.971428571428572,170,,,,,,lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_ies_simnpo_normnll_gain_ge1.0_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopSimNPOIrreversible/lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_ies_simnpo_normnll_gain_ge1.0_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopSimNPOIrreversible/lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_ies_simnpo_normnll_gain_ge1.0_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,SimNPO,SampleEarlyStopSimNPOIrreversible,nll_gain_early_stop,2e-05,8,4,32,10,1,4.5,0.125,0.0,1.5,2,1,0.1,2,0.12309523809523809,0.3058733354293699,0.2520592885075456,0.5675420187655482,-57.710798805896665,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.11238095238095239,0.0029879513358656573,0.10759979492105293,0.11983593878887977,57.710798805896665,6619.6406,9.971428571428572,170,,,,,,lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_ies_simnpo_normnll_gain_ge1.5_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopSimNPOIrreversible/lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_ies_simnpo_normnll_gain_ge1.5_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopSimNPOIrreversible/lr2e-5_b8_ga4_beta4.5_delta0.0_gamma0.125_alpha1_e10_ies_simnpo_normnll_gain_ge1.5_warm2_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,WGA,WGA,baseline,1e-05,4,8,32,10,1,1.0,,,,,,,,0.007936507936507908,0.0,0.0,0.26197243107769425,-28.605769225479712,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.002777777777777794,0.30288538409350424,0.14445949358649268,0.42540552647673374,28.605769225479712,8552.3965,9.97841726618705,170,,,,,,lr1e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/WGA/lr1e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/WGA/lr1e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,WGA,WGA,baseline,2e-05,4,8,32,10,1,1.0,,,,,,,,0.007936507936507908,0.0,0.0,0.27855436012788953,-32.562869816463966,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.002777777777777794,0.30288538409350424,0.14445949358649268,0.40882359742653845,32.562869816463966,8503.4866,9.97841726618705,170,,,,,,lr2e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/WGA/lr2e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/WGA/lr2e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,WGA,WGA,baseline,5e-05,4,8,32,10,1,1.0,,,,,,,,0.007936507936507908,0.0,0.0,0.39258170408023346,-42.65902366075094,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.002777777777777794,0.30288538409350424,0.14445949358649268,0.2947962534741945,42.65902366075094,8537.6294,9.97841726618705,170,,,,,,lr5e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/WGA/lr5e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/WGA/lr5e-5_b4_ga8_beta1.0_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,WGA,SampleEarlyStopWGAIrreversible,nll_gain_early_stop,1e-05,4,8,32,10,1,1.0,,,0.2,1,1,0.1,2,0.09571428571428571,0.34139309336174656,0.1864290181384489,0.578537721215982,-55.454881646550504,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.085,0.03850770926824232,0.04196952455195621,0.10884023633844597,55.454881646550504,5821.3843,9.97841726618705,170,0,553,4424,553,0,lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge0.2_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge0.2_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge0.2_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,WGA,SampleEarlyStopWGAIrreversible,nll_gain_early_stop,1e-05,4,8,32,10,1,1.0,,,0.5,1,1,0.1,2,0.07920634920634921,0.32405778416244685,0.18517077077738633,0.5790594603464169,-55.67677513763375,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.0684920634920635,0.02117240006894261,0.04071127719089365,0.10831849720801112,55.67677513763375,5838.9729,9.97841726618705,170,0,553,4423,554,1,lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge0.5_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge0.5_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge0.5_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/MUSE_SUMMARY.json
Books,Llama-2-7b-hf,WGA,SampleEarlyStopWGAIrreversible,nll_gain_early_stop,1e-05,4,8,32,10,1,1.0,,,1.0,1,1,0.1,2,0.03642857142857142,0.2961804560382147,0.10638051423917241,0.5774996008822095,-57.285502947987155,0.010714285714285702,0.30288538409350424,0.14445949358649268,0.687377957554428,8.159999998368011,0.025714285714285717,0.00670492805528955,0.03807897934732027,0.10987835667221846,57.285502947987155,5817.6003,9.97841726618705,170,0,553,4415,562,9,lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge1.0_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge1.0_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/Books/Llama-2-7b-hf/SampleEarlyStopWGAIrreversible/lr1e-5_b4_ga8_beta1.0_alpha1_e10_ies_wga_normnll_gain_ge1.0_warm1_patience1_rebounddelta0.1_rpat2_samplingbaseline_masked/eval/MUSE_SUMMARY.json
News,Llama-2-7b-hf,GradDiff,GradDiff,baseline,1e-05,8,4,32,10,1,,,,,,,,,0.007936507936507908,0.31641456170248744,0.007338638109803576,0.2643473361863455,109.29890845732604,0.024444444444444432,0.32786613386613384,0.20162741575204354,0.5601729763464824,-4.7199999990560135,0.016507936507936524,0.011451572163646395,0.19428877764223998,0.29582564016013696,109.29890845732604,5779.6593,9.235294117647058,120,,,,,,lr1e-5_b8_ga4_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/News/Llama-2-7b-hf/GradDiff/lr1e-5_b8_ga4_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/News/Llama-2-7b-hf/GradDiff/lr1e-5_b8_ga4_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
News,Llama-2-7b-hf,GradDiff,GradDiff,baseline,2e-05,8,4,32,10,1,,,,,,,,,0.008571428571428546,0.22673499291875263,0.015231900992636436,0.105991232625479,84.67674221564303,0.024444444444444432,0.32786613386613384,0.20162741575204354,0.5601729763464824,-4.7199999990560135,0.015873015873015886,0.10113114094738121,0.1863955147594071,0.45418174372100345,84.67674221564303,5755.5146,9.235294117647058,120,,,,,,lr2e-5_b8_ga4_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/News/Llama-2-7b-hf/GradDiff/lr2e-5_b8_ga4_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/News/Llama-2-7b-hf/GradDiff/lr2e-5_b8_ga4_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
News,Llama-2-7b-hf,GradDiff,GradDiff,baseline,5e-05,8,4,32,10,1,,,,,,,,,0.007936507936507908,0.0,0.0014619052052025428,0.0,19.71032745178207,0.024444444444444432,0.32786613386613384,0.20162741575204354,0.5601729763464824,-4.7199999990560135,0.016507936507936524,0.32786613386613384,0.200165510546841,0.5601729763464824,19.71032745178207,5716.6544,9.235294117647058,120,,,,,,lr5e-5_b8_ga4_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/News/Llama-2-7b-hf/GradDiff/lr5e-5_b8_ga4_alpha1_e10_nlltrace,/unlearning/experment_data/checkpoints/muse/News/Llama-2-7b-hf/GradDiff/lr5e-5_b8_ga4_alpha1_e10_nlltrace/eval/MUSE_SUMMARY.json
News,Llama-2-7b-hf,GradDiff,SampleEarlyStopGradDiffIrreversible,nll_gain_early_stop,1e-05,8,4,32,10,1,,,,0.1,1,1,0.05,2,0.19484126984126984,0.6275154677910095,0.47642416985096103,0.5316062525191413,-99.66414775405873,0.024444444444444432,0.32786613386613384,0.20162741575204354,0.5601729763464824,-4.7199999990560135,0.1703968253968254,0.2996493339248757,0.27479675409891746,0.028566723827341156,99.66414775405873,4414.7237,9.235294117647058,120,19,388,2142,428,40,lr1e-5_b8_ga4_alpha1_e10_ies_graddiff_normnll_gain_ge0.1_warm1_patience1_rebounddelta0.05_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/News/Llama-2-7b-hf/SampleEarlyStopGradDiffIrreversible/lr1e-5_b8_ga4_alpha1_e10_ies_graddiff_normnll_gain_ge0.1_warm1_patience1_rebounddelta0.05_rpat2_samplingbaseline_masked,/unlearning/experment_data/checkpoints/muse/News/Llama-2-7b-hf/SampleEarlyStopGradDiffIrreversible/lr1e-5_b8_ga4_alpha1_e10_ies_graddiff_normnll_gain_ge0.1_warm1_patience1_rebounddelta0.05_rpat2_samplingbaseline_masked/eval/MUSE_SUMMARY.json
